city,GEOID,cam_count,image_count,pnhwht,pnhblk,pasian,phisp,entropy,entropy_rank,total_crime_rate,viol_veh_crime_rate,pop,hinc,pvac,mhmval,modal_zone,road_length_km,log_road_length
Chicago,170318323001,3,244,63.725490196078425,1.805985552115583,8.875128998968009,20.48503611971104,1.0513022886571881,0.8186813186813187,18.67905056759546,1.4447884416924663,1938,120052,9.268795056642636,599500,residential,30.425322944855182,3.4152752532742894
Chicago,170318324001,0,24,61.78146038322113,5.385810460901087,5.696530295183842,25.94510616261005,1.020900667762243,0.7895604395604395,5.489383738995339,0.4660797514241326,1931,93281,16.73773987206823,332900,commercial,3.235619184335373,1.1742203112871703
Chicago,170318324002,0,40,77.04507512520868,0,5.258764607679465,15.943238731218697,0.7194284221162148,0.5,10.434056761268781,0.8347245409015025,1198,118571,11.83533447684391,397600,residential,4.774183087002405,1.5632228780405852
Chicago,170318325001,1,58,73.48242811501598,9.26517571884984,2.156549520766773,10.223642172523961,0.9099328444025541,0.682967032967033,15.175718849840255,0.5591054313099041,1252,141705,11.846153846153847,843200,commercial,8.020874018279548,2.0820473957759074
Chicago,170318325002,0,68,86.85687558465855,2.7595884003741813,2.7595884003741813,5.2853133769878395,0.5637627129139191,0.35604395604395606,6.407857811038353,0.420954162768943,2138,156000,2.9797377830750893,719200,commercial,11.931199231015565,2.479156753355833
Chicago,170318326001,0,32,92.51040221914009,0,5.131761442441054,0.9708737864077669,0.3287498926706838,0.20384615384615384,14.563106796116504,0.13869625520110956,721,165375,16.879795396419436,626300,residential,6.071714773333921,1.8036410649013954
Chicago,170318326002,0,102,87.72298006295908,0.1049317943336831,7.345225603357817,3.987408184679958,0.4824984357787485,0.3010989010989011,15.110178384050368,0.8394543546694648,953,141481,0,718100,residential,12.179063883079722,2.4997184024381025
Chicago,170318326003,0,34,87.34402852049911,0,3.9661319073083776,4.545454545454546,0.5186270620594531,0.3263736263736264,3.8770053475935833,0.17825311942959002,2244,157917,13.300970873786408,841200,residential,4.891902333189792,1.5875812530282865
Chicago,170318329001,0,62,72.01986754966887,3.642384105960265,19.619205298013245,3.2284768211920527,0.850091173762207,0.6274725274725275,3.8907284768211916,0.24834437086092717,1208,55795,11.604095563139932,460100,residential,7.2382904888377375,1.9793850581905525
Chicago,170318329002,0,66,66.93363844393593,3.318077803203661,28.03203661327231,0,0.8080076933898199,0.5917582417582418,4.004576659038902,0.2288329519450801,874,84625,20.698924731182796,760400,commercial,6.531340760048877,1.8766122453439582
Chicago,170318330001,3,130,73.97648966355898,5.26955816781516,12.525334414268341,5.958654235914065,0.8922611248234178,0.6653846153846154,12.444264288609649,0.9323064450749898,2467,151729,12.418687167356595,552300,commercial,16.63697610902289,2.811627694661842
Chicago,170318330002,2,202,63.48733233979136,18.97665176353701,4.222553402881272,1.689021361152509,1.056553100965107,0.8241758241758241,23.447590660705416,2.136115250869349,2013,138650,4.596622889305816,597500,commercial,26.338460732923906,3.271030256221969
Chicago,170318331001,1,94,65.1980198019802,3.3910891089108914,25.668316831683168,4.702970297029703,0.9339409572330266,0.7005494505494505,4.678217821782178,0.3217821782178218,4040,170068,5.070546737213403,455300,mixed,8.193693040880346,2.1033647169731826
Chicago,170318331002,1,72,58.62595419847329,30.38167938931298,5.7251908396946565,2.0610687022900764,1.029065056633472,0.7972527472527473,15.877862595419847,0.6870229007633588,1310,93984,0,386400,mixed,8.806185923315168,2.175454420364731
Chicago,170318331003,0,64,56.471716203259824,18.120805369127517,14.621284755512942,6.759348034515819,1.224805037048345,0.9324175824175824,6.999041227229147,0.862895493767977,2086,94229,16.172938350680543,404300,commercial,7.89695732739658,2.0664775368534567
Chicago,170318333001,0,104,42.77859237536657,4.252199413489736,40.542521994134894,9.164222873900293,1.1942218581123731,0.9181318681318681,4.69208211143695,0.32991202346041054,2728,56136,14.911541701769165,431100,commercial,13.427606510711593,2.5973127750476475
Chicago,170318339002,0,40,0.18099547511312217,60.452488687782804,2.262443438914027,37.10407239819005,0.7692774235612385,0.554945054945055,21.809954751131222,1.9909502262443437,1105,29464,26.407766990291265,137500,commercial,7.492868934474242,2.0139517595001433
Chicago,170318340002,0,76,2.540834845735027,95.6442831215971,0,0,0.20867248133830077,0.1423076923076923,36.116152450090745,4.174228675136116,551,56597,11.711711711711711,232400,residential,8.837357631058005,2.1789879214531
Chicago,170318342002,0,56,0,99.0418118466899,0,0.9581881533101044,0.05407127601266366,0.05,25.087108013937282,1.7421602787456445,1148,65435,9.395973154362416,170800,residential,10.038185582728254,2.306396379080196
Chicago,170318342004,0,92,0,100,0,0,-0,0.02142857142857143,26.78227360308285,2.2157996146435455,1038,91399,35.94646271510516,228400,commercial,9.613175009462516,2.2631345544170265
Chicago,170318343001,0,44,0.8535784635587657,98.09586342744583,0,0,0.1073808620561441,0.08021978021978023,8.995403808273144,1.0505581089954037,1523,26929,5.189340813464235,205400,residential,4.204418108088387,1.4361359028953735
Chicago,170318343002,0,120,0,100,0,0,-0,0.02142857142857143,23.805913570887036,2.805155420773313,1319,19435,23.151515151515152,183600,residential,13.026999396345222,2.567024080376685
